,heur,run,hmax,best_x,best_y,neval
0,SG_0,0,0,"[3.5717099042702034, 1.0, 10, 80, 10]",0.7459465523389405,inf
1,SG_0,1,0,"[3.414543407041796, 1.0, 10, 80, 10]",0.7470738165595988,inf
2,SG_0,2,0,"[4.08503583807102, 1.0, 10, 80, 10]",0.7480227922692448,inf
3,SG_0,3,0,"[1.256410276357332, 1.0, 10, 80, 10]",0.7404888944631464,inf
4,SG_0,4,0,"[0.3093502714913985, 1.0, 10, 80, 10]",0.7461616651581982,inf
5,SG_0,5,0,"[0.4329190386571482, 1.0, 10, 80, 10]",0.7499107984168162,inf
6,SG_0,6,0,"[0.4600552632315065, 1.0, 10, 80, 10]",0.7442015878267053,inf
7,SG_0,7,0,"[1.9289500322711035, 1.0, 10, 80, 10]",0.7438737292176651,inf
8,SG_0,8,0,"[2.503738984315613, 1.0, 10, 80, 10]",0.7433018770016567,inf
9,SG_0,9,0,"[0.3606317163962549, 1.0, 10, 80, 10]",0.7555701896104795,inf
10,SG_0,10,0,"[1.9309653256870796, 1.0, 10, 80, 10]",0.7470362002724856,inf
11,SG_0,11,0,"[1.8486288679324425, 1.0, 10, 80, 10]",0.7458488517020425,inf
12,SG_0,12,0,"[2.605444431166963, 1.0, 10, 80, 10]",0.7507887213436494,inf
13,SG_0,13,0,"[3.4774684307343424, 1.0, 10, 80, 10]",0.747714153837268,inf
14,SG_0,14,0,"[0.3619193048089602, 1.0, 10, 80, 10]",0.7482465675159193,inf
15,SG_0,15,0,"[3.8080370578173355, 1.0, 10, 80, 10]",0.747714153837268,inf
16,SG_0,16,0,"[0.36857661693475485, 1.0, 10, 80, 10]",0.7584874356715867,inf
17,SG_0,17,0,"[3.598609910840646, 1.0, 10, 80, 10]",0.745469673199344,inf
18,SG_0,18,0,"[2.611186673452476, 1.0, 10, 80, 10]",0.7387558339857345,inf
19,SG_0,19,0,"[2.6109536997823386, 1.0, 10, 80, 10]",0.7473465767188858,inf
20,SG_0,20,0,"[1.8541117394276116, 1.0, 10, 80, 10]",0.7415374395539002,inf
21,SG_0,21,0,"[3.5025316530743305, 1.0, 10, 80, 10]",0.7437581114953318,inf
22,SG_0,22,0,"[3.0887140909547974, 1.0, 10, 80, 10]",0.7423381128829655,inf
23,SG_0,23,0,"[0.48230196206293874, 1.0, 10, 80, 10]",0.7409322863526674,inf
24,SG_0,24,0,"[1.8350226932077782, 1.0, 10, 80, 10]",0.7465145139538301,inf
25,SG_0,25,0,"[2.50785875434255, 1.0, 10, 80, 10]",0.7438044480864442,inf
26,SG_0,26,0,"[3.866509234963307, 1.0, 10, 80, 10]",0.7400204293641357,inf
27,SG_0,27,0,"[2.0870861104058345, 1.0, 10, 80, 10]",0.746055937036237,inf
28,SG_0,28,0,"[2.8037968573479635, 1.0, 10, 80, 10]",0.7437547037997319,inf
29,SG_0,29,0,"[0.36052264923952926, 1.0, 10, 80, 10]",0.7500544974340168,inf
