,heur,run,hmax,best_x,best_y,neval
0,SG_0,0,0,"[0.5681248817292017, 1.0, 10, 80, 10]",0.7398130952196362,inf
1,SG_0,1,0,"[0.42596532158125777, 1.0, 10, 80, 10]",0.7453778622038202,inf
2,SG_0,2,0,"[3.858568714925047, 1.0, 10, 80, 10]",0.748146565913369,inf
3,SG_0,3,0,"[0.6556431778413794, 1.0, 10, 80, 10]",0.7431933467759482,inf
4,SG_0,4,0,"[3.419599858022019, 1.0, 10, 80, 10]",0.747714153837268,inf
5,SG_0,5,0,"[2.5019102023845967, 1.0, 10, 80, 10]",0.7462791605952026,inf
6,SG_0,6,0,"[3.5796850946892658, 1.0, 10, 80, 10]",0.7437581114953318,inf
7,SG_0,7,0,"[2.456824397000971, 1.0, 10, 80, 10]",0.7433822511516419,inf
8,SG_0,8,0,"[0.7598735850856646, 1.0, 10, 80, 10]",0.7404197930806873,inf
9,SG_0,9,0,"[1.838034058858927, 1.0, 10, 80, 10]",0.7403860589499054,inf
