,heur,run,hmax,best_x,best_y,neval
0,SG_2,0,2,"[0.9392080239370966, 1.0, 10, 80, 10]",0.61328125,inf
1,SG_2,1,2,"[3.9470055439626224, 1.0, 10, 80, 10]",0.5333333333333333,inf
2,SG_2,2,2,"[0.3946361294214422, 1.0, 10, 80, 10]",1.0,3.0
3,SG_2,3,2,"[0.4859140600417384, 1.0, 10, 80, 10]",0.8928571428571429,inf
4,SG_2,4,2,"[1.6361004810811748, 1.0, 10, 80, 10]",0.585820895522388,inf
5,SG_2,5,2,"[2.4294290206675893, 1.0, 10, 80, 10]",0.5833333333333334,inf
6,SG_2,6,2,"[1.2050634194819496, 1.0, 10, 80, 10]",0.8928571428571429,inf
7,SG_2,7,2,"[1.1561496258652189, 1.0, 10, 80, 10]",0.7976190476190477,inf
8,SG_2,8,2,"[3.245858835655827, 1.0, 10, 80, 10]",0.5595238095238095,inf
9,SG_2,9,2,"[0.37532317222574374, 1.0, 10, 80, 10]",0.7874015748031497,inf
10,SG_2,10,2,"[1.445690685789542, 1.0, 10, 80, 10]",0.7976190476190477,inf
11,SG_2,11,2,"[0.5073025110112157, 1.0, 10, 80, 10]",1.0,29.0
12,SG_2,12,2,"[0.9142857144875176, 1.0, 10, 80, 10]",1.0,5.0
13,SG_2,13,2,"[0.5915503970299918, 1.0, 10, 80, 10]",0.813953488372093,inf
14,SG_2,14,2,"[1.1193083283373109, 1.0, 10, 80, 10]",0.8928571428571429,inf
15,SG_2,15,2,"[0.565990831123075, 1.0, 10, 80, 10]",0.7386363636363636,inf
16,SG_2,16,2,"[0.43677653492243396, 1.0, 10, 80, 10]",0.8928571428571429,inf
17,SG_2,17,2,"[0.5346879108312881, 1.0, 10, 80, 10]",0.8928571428571429,inf
18,SG_2,18,2,"[0.3676938892377102, 1.0, 10, 80, 10]",0.8928571428571429,inf
19,SG_2,19,2,"[0.9615247237877029, 1.0, 10, 80, 10]",1.0,28.0
20,SG_2,20,2,"[0.36258917713560734, 1.0, 10, 80, 10]",0.8928571428571429,inf
21,SG_2,21,2,"[0.5500248854508651, 1.0, 10, 80, 10]",0.7976190476190477,inf
22,SG_2,22,2,"[0.14360514211855824, 1.0, 10, 80, 10]",0.8928571428571429,inf
23,SG_2,23,2,"[0.32237487604288884, 1.0, 10, 80, 10]",0.8079999999999999,inf
24,SG_2,24,2,"[0.3092425890088246, 1.0, 10, 80, 10]",1.0,30.0
25,SG_2,25,2,"[1.14124007316937, 1.0, 10, 80, 10]",0.7023809523809523,inf
26,SG_2,26,2,"[0.8881600408308143, 1.0, 10, 80, 10]",0.8928571428571429,inf
27,SG_2,27,2,"[0.3722262631207145, 1.0, 10, 80, 10]",1.0,25.0
28,SG_2,28,2,"[1.1827896286587083, 1.0, 10, 80, 10]",1.0,7.0
29,SG_2,29,2,"[0.861308949239675, 1.0, 10, 80, 10]",0.8079999999999999,inf
