,heur,run,hmax,best_x,best_y,neval
0,SG_inf,0,inf,"[0.72816536324529, 1.0, 10, 80, 10]",0.7345993096672266,inf
1,SG_inf,1,inf,"[3.473754781391313, 1.0, 10, 80, 10]",0.7310457936732286,inf
2,SG_inf,2,inf,"[1.8283190310266115, 1.0, 10, 80, 10]",0.7504386990777498,inf
3,SG_inf,3,inf,"[2.281845353712284, 1.0, 10, 80, 10]",0.7403860589499054,inf
4,SG_inf,4,inf,"[1.7001212369906638, 1.0, 10, 80, 10]",0.7402479416646846,inf
5,SG_inf,5,inf,"[3.7474798472531408, 1.0, 10, 80, 10]",0.7405230460281945,inf
6,SG_inf,6,inf,"[3.391259174559161, 1.0, 10, 80, 10]",0.7426471966304155,inf
7,SG_inf,7,inf,"[3.5332111219911564, 1.0, 10, 80, 10]",0.7348718628088309,inf
8,SG_inf,8,inf,"[2.9976132528827795, 1.0, 10, 80, 10]",0.7369641930393094,inf
9,SG_inf,9,inf,"[3.4300075813443893, 1.0, 10, 80, 10]",0.7385538773754329,inf
