,heur,run,hmax,best_x,best_y,neval
0,SG_50,0,50,"[0.3717498749858894, 1.0, 10, 80, 10]",1.0,3.0
1,SG_50,1,50,"[0.5427993826169062, 1.0, 10, 80, 10]",0.8928571428571429,inf
2,SG_50,2,50,"[0.9040335574459757, 1.0, 10, 80, 10]",1.0,18.0
3,SG_50,3,50,"[0.9814351118995126, 1.0, 10, 80, 10]",1.0,43.0
4,SG_50,4,50,"[3.1024539764006445, 1.0, 10, 80, 10]",0.5813953488372093,inf
5,SG_50,5,50,"[2.3875577372646717, 1.0, 10, 80, 10]",0.6222222222222222,inf
6,SG_50,6,50,"[0.5113531123038917, 1.0, 10, 80, 10]",0.8928571428571429,inf
7,SG_50,7,50,"[0.5103331509207965, 1.0, 10, 80, 10]",0.8928571428571429,inf
8,SG_50,8,50,"[0.7788401599655392, 1.0, 10, 80, 10]",1.0,38.0
9,SG_50,9,50,"[0.6757166128108207, 1.0, 10, 80, 10]",0.7976190476190477,inf
10,SG_50,10,50,"[2.7355774526411505, 1.0, 10, 80, 10]",0.6496350364963503,inf
11,SG_50,11,50,"[1.4364699283124356, 1.0, 10, 80, 10]",0.75,inf
12,SG_50,12,50,"[0.3254791620538624, 1.0, 10, 80, 10]",0.8928571428571429,inf
13,SG_50,13,50,"[0.38932675332964806, 1.0, 10, 80, 10]",1.0,16.0
14,SG_50,14,50,"[0.5766266548879853, 1.0, 10, 80, 10]",0.7976190476190477,inf
15,SG_50,15,50,"[1.0846385831568837, 1.0, 10, 80, 10]",1.0,40.0
16,SG_50,16,50,"[0.8314170095426894, 1.0, 10, 80, 10]",0.77734375,inf
17,SG_50,17,50,"[1.9385326601199528, 1.0, 10, 80, 10]",0.7165354330708662,inf
18,SG_50,18,50,"[0.5255653356414967, 1.0, 10, 80, 10]",1.0,41.0
19,SG_50,19,50,"[1.8313687627337387, 1.0, 10, 80, 10]",0.6514084507042254,inf
20,SG_50,20,50,"[0.9557682128304559, 1.0, 10, 80, 10]",0.7874015748031497,inf
21,SG_50,21,50,"[0.49983304413326746, 1.0, 10, 80, 10]",1.0,45.0
22,SG_50,22,50,"[0.4278513603540066, 1.0, 10, 80, 10]",0.8928571428571429,inf
23,SG_50,23,50,"[0.37501743160245393, 1.0, 10, 80, 10]",0.8928571428571429,inf
24,SG_50,24,50,"[0.43909741350264575, 1.0, 10, 80, 10]",0.8928571428571429,inf
25,SG_50,25,50,"[0.31449770250350806, 1.0, 10, 80, 10]",0.8928571428571429,inf
26,SG_50,26,50,"[0.3554037444290459, 1.0, 10, 80, 10]",1.0,41.0
27,SG_50,27,50,"[0.9288936265782057, 1.0, 10, 80, 10]",1.0,5.0
28,SG_50,28,50,"[0.36893526958036427, 1.0, 10, 80, 10]",0.8928571428571429,inf
29,SG_50,29,50,"[0.3811831289007883, 1.0, 10, 80, 10]",1.0,35.0
30,SG_50,30,50,"[0.3780372025885401, 1.0, 10, 80, 10]",0.8928571428571429,inf
31,SG_50,31,50,"[1.1168126041868813, 1.0, 10, 80, 10]",0.8928571428571429,inf
32,SG_50,32,50,"[0.21780063814929385, 1.0, 10, 80, 10]",0.8928571428571429,inf
33,SG_50,33,50,"[0.16299742462240374, 1.0, 10, 80, 10]",0.8928571428571429,inf
34,SG_50,34,50,"[0.5129247812455713, 1.0, 10, 80, 10]",1.0,25.0
35,SG_50,35,50,"[1.422890290987457, 1.0, 10, 80, 10]",0.7023809523809523,inf
36,SG_50,36,50,"[0.3547421474358008, 1.0, 10, 80, 10]",1.0,3.0
37,SG_50,37,50,"[0.5560346447153033, 1.0, 10, 80, 10]",0.7386363636363636,inf
38,SG_50,38,50,"[1.0990572698348093, 1.0, 10, 80, 10]",1.0,46.0
39,SG_50,39,50,"[0.4047021908084951, 1.0, 10, 80, 10]",0.8928571428571429,inf
40,SG_50,40,50,"[0.2821665516261178, 1.0, 10, 80, 10]",0.8928571428571429,inf
41,SG_50,41,50,"[1.7486097142618062, 1.0, 10, 80, 10]",0.813953488372093,inf
42,SG_50,42,50,"[2.8939961395707985, 1.0, 10, 80, 10]",0.5634328358208955,inf
43,SG_50,43,50,"[0.3137784043421181, 1.0, 10, 80, 10]",1.0,32.0
44,SG_50,44,50,"[0.36725249884370603, 1.0, 10, 80, 10]",1.0,14.0
45,SG_50,45,50,"[0.24076758045312374, 1.0, 10, 80, 10]",0.7874015748031497,inf
46,SG_50,46,50,"[2.544419268889076, 1.0, 10, 80, 10]",0.6305970149253731,inf
47,SG_50,47,50,"[0.2083840015008307, 1.0, 10, 80, 10]",1.0,16.0
48,SG_50,48,50,"[1.0762240223994874, 1.0, 10, 80, 10]",1.0,5.0
49,SG_50,49,50,"[0.5433269938795617, 1.0, 10, 80, 10]",1.0,15.0
