,heur,run,hmax,best_x,best_y,neval
0,SG_20,0,20,"[2.0420707016055037, 1.0, 10, 80, 10]",0.6022727272727273,inf
1,SG_20,1,20,"[2.901959163305993, 1.0, 10, 80, 10]",0.4883720930232558,inf
2,SG_20,2,20,"[3.4053628415253323, 1.0, 10, 80, 10]",0.627906976744186,inf
3,SG_20,3,20,"[3.2646755290300535, 1.0, 10, 80, 10]",0.61328125,inf
4,SG_20,4,20,"[0.3742139430702074, 1.0, 10, 80, 10]",1.0,18.0
5,SG_20,5,20,"[0.5239907180975929, 1.0, 10, 80, 10]",1.0,27.0
6,SG_20,6,20,"[3.6262500806006677, 1.0, 10, 80, 10]",0.6022727272727273,inf
7,SG_20,7,20,"[1.1170655103699052, 1.0, 10, 80, 10]",0.8928571428571429,inf
8,SG_20,8,20,"[0.5278659973631026, 1.0, 10, 80, 10]",1.0,23.0
9,SG_20,9,20,"[1.8690971297225252, 1.0, 10, 80, 10]",0.51953125,inf
10,SG_20,10,20,"[0.48589546136654116, 1.0, 10, 80, 10]",0.8928571428571429,inf
11,SG_20,11,20,"[0.42728880306778105, 1.0, 10, 80, 10]",1.0,12.0
12,SG_20,12,20,"[2.0417608226868538, 1.0, 10, 80, 10]",0.6022727272727273,inf
13,SG_20,13,20,"[0.3525554812243108, 1.0, 10, 80, 10]",1.0,9.0
14,SG_20,14,20,"[0.3063537018673794, 1.0, 10, 80, 10]",0.8928571428571429,inf
15,SG_20,15,20,"[0.41644462129355464, 1.0, 10, 80, 10]",0.8928571428571429,inf
16,SG_20,16,20,"[0.36263942816532513, 1.0, 10, 80, 10]",0.8928571428571429,inf
17,SG_20,17,20,"[0.20674729998511365, 1.0, 10, 80, 10]",1.0,28.0
18,SG_20,18,20,"[0.29340311337127334, 1.0, 10, 80, 10]",0.7874015748031497,inf
19,SG_20,19,20,"[1.1823635926727443, 1.0, 10, 80, 10]",1.0,20.0
20,SG_20,20,20,"[0.8535344050612834, 1.0, 10, 80, 10]",0.8928571428571429,inf
21,SG_20,21,20,"[2.891318442659956, 1.0, 10, 80, 10]",0.5581395348837209,inf
22,SG_20,22,20,"[1.1885330145295478, 1.0, 10, 80, 10]",0.8928571428571429,inf
23,SG_20,23,20,"[1.8609826912161411, 1.0, 10, 80, 10]",0.5568181818181818,inf
24,SG_20,24,20,"[0.6087833992540066, 1.0, 10, 80, 10]",1.0,20.0
25,SG_20,25,20,"[0.38988876891000945, 1.0, 10, 80, 10]",0.8928571428571429,inf
26,SG_20,26,20,"[1.1410763167768416, 1.0, 10, 80, 10]",0.8079999999999999,inf
27,SG_20,27,20,"[0.3626035549967508, 1.0, 10, 80, 10]",0.8928571428571429,inf
28,SG_20,28,20,"[0.23224504958067715, 1.0, 10, 80, 10]",0.8928571428571429,inf
29,SG_20,29,20,"[0.5491296449945899, 1.0, 10, 80, 10]",0.8928571428571429,inf
