,heur,run,hmax,best_x,best_y,neval
0,SG_RD_50,0,50,"[0.4040696200692575, 1.0, 10, 80, 10]",0.8928571428571429,inf
1,SG_RD_50,1,50,"[0.3704453736365658, 1.0, 10, 80, 10]",1.0,49.0
2,SG_RD_50,2,50,"[0.19670167339911737, 1.0, 10, 80, 10]",0.8928571428571429,inf
3,SG_RD_50,3,50,"[0.7101244139129514, 1.0, 10, 80, 10]",1.0,28.0
4,SG_RD_50,4,50,"[0.7724677237679969, 1.0, 10, 80, 10]",0.8928571428571429,inf
5,SG_RD_50,5,50,"[0.641532466338055, 1.0, 10, 80, 10]",0.8928571428571429,inf
6,SG_RD_50,6,50,"[2.6047733413858887, 1.0, 10, 80, 10]",0.66015625,inf
7,SG_RD_50,7,50,"[0.9726128705159915, 1.0, 10, 80, 10]",0.8928571428571429,inf
8,SG_RD_50,8,50,"[0.3724290382030726, 1.0, 10, 80, 10]",0.8928571428571429,inf
9,SG_RD_50,9,50,"[1.5380545509555645, 1.0, 10, 80, 10]",0.8079999999999999,inf
10,SG_RD_50,10,50,"[0.2213225098079059, 1.0, 10, 80, 10]",1.0,46.0
11,SG_RD_50,11,50,"[0.7787740072677112, 1.0, 10, 80, 10]",1.0,4.0
12,SG_RD_50,12,50,"[2.07195160166357, 1.0, 10, 80, 10]",0.7023809523809523,inf
13,SG_RD_50,13,50,"[0.5720644546470326, 1.0, 10, 80, 10]",1.0,19.0
14,SG_RD_50,14,50,"[0.30467433747885275, 1.0, 10, 80, 10]",0.8079999999999999,inf
15,SG_RD_50,15,50,"[1.4623020875631942, 1.0, 10, 80, 10]",0.80078125,inf
16,SG_RD_50,16,50,"[0.3543115994282702, 1.0, 10, 80, 10]",0.8928571428571429,inf
17,SG_RD_50,17,50,"[0.9228366698955743, 1.0, 10, 80, 10]",0.7976190476190477,inf
18,SG_RD_50,18,50,"[1.0346649628366125, 1.0, 10, 80, 10]",0.8928571428571429,inf
19,SG_RD_50,19,50,"[0.5033369748404697, 1.0, 10, 80, 10]",1.0,38.0
20,SG_RD_50,20,50,"[0.23275821595563473, 1.0, 10, 80, 10]",0.7976190476190477,inf
21,SG_RD_50,21,50,"[1.5022932023703315, 1.0, 10, 80, 10]",0.8928571428571429,inf
22,SG_RD_50,22,50,"[1.14196207463017, 1.0, 10, 80, 10]",0.7261904761904762,inf
23,SG_RD_50,23,50,"[2.0418909649571764, 1.0, 10, 80, 10]",0.7976190476190477,inf
24,SG_RD_50,24,50,"[0.778789396197594, 1.0, 10, 80, 10]",1.0,13.0
25,SG_RD_50,25,50,"[0.9277665613783412, 1.0, 10, 80, 10]",0.8928571428571429,inf
26,SG_RD_50,26,50,"[0.581478158325818, 1.0, 10, 80, 10]",1.0,45.0
27,SG_RD_50,27,50,"[0.3689237762359636, 1.0, 10, 80, 10]",0.8928571428571429,inf
28,SG_RD_50,28,50,"[1.156304264743552, 1.0, 10, 80, 10]",0.8928571428571429,inf
29,SG_RD_50,29,50,"[0.8952983568808599, 1.0, 10, 80, 10]",0.8928571428571429,inf
30,SG_RD_50,30,50,"[1.105544618071109, 1.0, 10, 80, 10]",0.8928571428571429,inf
31,SG_RD_50,31,50,"[0.3507812527105103, 1.0, 10, 80, 10]",0.8928571428571429,inf
32,SG_RD_50,32,50,"[1.115353050949047, 1.0, 10, 80, 10]",1.0,25.0
33,SG_RD_50,33,50,"[1.9384033947422, 1.0, 10, 80, 10]",0.7165354330708662,inf
34,SG_RD_50,34,50,"[0.5936406670407592, 1.0, 10, 80, 10]",0.8928571428571429,inf
35,SG_RD_50,35,50,"[0.7231516624723824, 1.0, 10, 80, 10]",0.6456692913385828,inf
36,SG_RD_50,36,50,"[0.22032017153068262, 1.0, 10, 80, 10]",0.8928571428571429,inf
37,SG_RD_50,37,50,"[1.1468600884128528, 1.0, 10, 80, 10]",0.8928571428571429,inf
38,SG_RD_50,38,50,"[0.6554443098063589, 1.0, 10, 80, 10]",0.8928571428571429,inf
39,SG_RD_50,39,50,"[0.811200814207147, 1.0, 10, 80, 10]",0.7023809523809523,inf
40,SG_RD_50,40,50,"[1.0983742085710997, 1.0, 10, 80, 10]",1.0,2.0
41,SG_RD_50,41,50,"[0.5594000794627778, 1.0, 10, 80, 10]",1.0,35.0
42,SG_RD_50,42,50,"[0.597163031217129, 1.0, 10, 80, 10]",1.0,40.0
43,SG_RD_50,43,50,"[1.0984763404426774, 1.0, 10, 80, 10]",1.0,3.0
44,SG_RD_50,44,50,"[0.5409368384629327, 1.0, 10, 80, 10]",1.0,22.0
45,SG_RD_50,45,50,"[1.1591140364498411, 1.0, 10, 80, 10]",0.8928571428571429,inf
46,SG_RD_50,46,50,"[0.4025886905983671, 1.0, 10, 80, 10]",1.0,4.0
47,SG_RD_50,47,50,"[0.5346595476445111, 1.0, 10, 80, 10]",0.8928571428571429,inf
48,SG_RD_50,48,50,"[2.3246525111553136, 1.0, 10, 80, 10]",0.6071428571428571,inf
49,SG_RD_50,49,50,"[0.8617788528961654, 1.0, 10, 80, 10]",0.75,inf
