,heur,run,hmax,best_x,best_y,neval
0,SG_RD_20,0,20,"[0.36671043607800424, 1.0, 10, 80, 10]",1.0,32.0
1,SG_RD_20,1,20,"[0.3976354913368767, 1.0, 10, 80, 10]",1.0,13.0
2,SG_RD_20,2,20,"[1.119623266512611, 1.0, 10, 80, 10]",1.0,41.0
3,SG_RD_20,3,20,"[0.42715270732534005, 1.0, 10, 80, 10]",1.0,36.0
4,SG_RD_20,4,20,"[0.5697693352235356, 1.0, 10, 80, 10]",1.0,11.0
5,SG_RD_20,5,20,"[0.5454263330849658, 1.0, 10, 80, 10]",0.8928571428571429,inf
6,SG_RD_20,6,20,"[0.9113275032110373, 1.0, 10, 80, 10]",0.8928571428571429,inf
7,SG_RD_20,7,20,"[0.8641904792975237, 1.0, 10, 80, 10]",0.80078125,inf
8,SG_RD_20,8,20,"[0.601273252208085, 1.0, 10, 80, 10]",1.0,47.0
9,SG_RD_20,9,20,"[0.38521376603619073, 1.0, 10, 80, 10]",0.8079999999999999,inf
10,SG_RD_20,10,20,"[1.0242858136430808, 1.0, 10, 80, 10]",0.7023809523809523,inf
11,SG_RD_20,11,20,"[0.30618644047517884, 1.0, 10, 80, 10]",0.813953488372093,inf
12,SG_RD_20,12,20,"[1.1073737147284932, 1.0, 10, 80, 10]",1.0,21.0
13,SG_RD_20,13,20,"[0.5013569271930876, 1.0, 10, 80, 10]",0.8928571428571429,inf
14,SG_RD_20,14,20,"[0.5440638994548279, 1.0, 10, 80, 10]",0.8928571428571429,inf
15,SG_RD_20,15,20,"[1.0915216793912563, 1.0, 10, 80, 10]",0.8928571428571429,inf
16,SG_RD_20,16,20,"[0.40391198034976217, 1.0, 10, 80, 10]",1.0,29.0
17,SG_RD_20,17,20,"[1.1128113139554543, 1.0, 10, 80, 10]",1.0,8.0
18,SG_RD_20,18,20,"[0.7369781850957167, 1.0, 10, 80, 10]",0.813953488372093,inf
19,SG_RD_20,19,20,"[0.3821359957281487, 1.0, 10, 80, 10]",1.0,8.0
20,SG_RD_20,20,20,"[0.12671026005462904, 1.0, 10, 80, 10]",1.0,4.0
21,SG_RD_20,21,20,"[2.296426737988543, 1.0, 10, 80, 10]",0.7115384615384616,inf
22,SG_RD_20,22,20,"[0.7596668488396658, 1.0, 10, 80, 10]",0.7023809523809523,inf
23,SG_RD_20,23,20,"[0.409651845531672, 1.0, 10, 80, 10]",0.73046875,inf
24,SG_RD_20,24,20,"[1.1953193675941303, 1.0, 10, 80, 10]",0.7874015748031497,inf
25,SG_RD_20,25,20,"[0.913222468479499, 1.0, 10, 80, 10]",1.0,24.0
26,SG_RD_20,26,20,"[0.35417771055715175, 1.0, 10, 80, 10]",0.8928571428571429,inf
27,SG_RD_20,27,20,"[0.5556457113290101, 1.0, 10, 80, 10]",1.0,26.0
28,SG_RD_20,28,20,"[0.3723174406921195, 1.0, 10, 80, 10]",1.0,26.0
29,SG_RD_20,29,20,"[0.5161252764351829, 1.0, 10, 80, 10]",0.8928571428571429,inf
30,SG_RD_20,30,20,"[0.9225761348306847, 1.0, 10, 80, 10]",0.80078125,inf
31,SG_RD_20,31,20,"[1.0645014502491907, 1.0, 10, 80, 10]",0.7874015748031497,inf
32,SG_RD_20,32,20,"[0.3378986554003163, 1.0, 10, 80, 10]",1.0,18.0
33,SG_RD_20,33,20,"[2.5734137795278174, 1.0, 10, 80, 10]",0.73046875,inf
34,SG_RD_20,34,20,"[0.5184035456999654, 1.0, 10, 80, 10]",1.0,5.0
35,SG_RD_20,35,20,"[0.3687338012918162, 1.0, 10, 80, 10]",0.77734375,inf
36,SG_RD_20,36,20,"[2.800743169020722, 1.0, 10, 80, 10]",0.7165354330708662,inf
37,SG_RD_20,37,20,"[0.3737137985094363, 1.0, 10, 80, 10]",1.0,42.0
38,SG_RD_20,38,20,"[0.23797890541624422, 1.0, 10, 80, 10]",0.7874015748031497,inf
39,SG_RD_20,39,20,"[0.5835619325401251, 1.0, 10, 80, 10]",0.8928571428571429,inf
40,SG_RD_20,40,20,"[0.48327779615166433, 1.0, 10, 80, 10]",0.8928571428571429,inf
41,SG_RD_20,41,20,"[0.2824413925999041, 1.0, 10, 80, 10]",1.0,27.0
42,SG_RD_20,42,20,"[0.18559666514958062, 1.0, 10, 80, 10]",0.8928571428571429,inf
43,SG_RD_20,43,20,"[0.8622513491045898, 1.0, 10, 80, 10]",0.813953488372093,inf
44,SG_RD_20,44,20,"[1.1469648224909257, 1.0, 10, 80, 10]",0.8928571428571429,inf
45,SG_RD_20,45,20,"[0.3765638002991465, 1.0, 10, 80, 10]",1.0,50.0
46,SG_RD_20,46,20,"[0.5159429738983587, 1.0, 10, 80, 10]",1.0,45.0
47,SG_RD_20,47,20,"[0.2891291199235235, 1.0, 10, 80, 10]",0.7209302325581395,inf
48,SG_RD_20,48,20,"[0.9642763000719619, 1.0, 10, 80, 10]",0.8079999999999999,inf
49,SG_RD_20,49,20,"[0.3018907964502464, 1.0, 10, 80, 10]",0.8928571428571429,inf
