,heur,run,hmax,best_x,best_y,neval
0,SG_RD_diam0.25,0,1,"[0.5595016056664885, 1.0, 10, 80, 10]",1.0,11.0
1,SG_RD_diam0.25,1,1,"[0.5966919130658828, 1.0, 10, 80, 10]",1.0,1.0
2,SG_RD_diam0.25,2,1,"[1.109290862108863, 1.0, 10, 80, 10]",0.8928571428571429,inf
3,SG_RD_diam0.25,3,1,"[0.7309321582656487, 1.0, 10, 80, 10]",0.8928571428571429,inf
4,SG_RD_diam0.25,4,1,"[1.1643223422929379, 1.0, 10, 80, 10]",1.0,34.0
5,SG_RD_diam0.25,5,1,"[1.038468981164045, 1.0, 10, 80, 10]",0.8928571428571429,inf
6,SG_RD_diam0.25,6,1,"[0.9129401412736571, 1.0, 10, 80, 10]",0.8928571428571429,inf
7,SG_RD_diam0.25,7,1,"[0.48965540579462363, 1.0, 10, 80, 10]",1.0,32.0
8,SG_RD_diam0.25,8,1,"[0.5897766957498769, 1.0, 10, 80, 10]",1.0,6.0
9,SG_RD_diam0.25,9,1,"[0.3546369372046585, 1.0, 10, 80, 10]",1.0,22.0
10,SG_RD_diam0.25,10,1,"[0.3727603940787132, 1.0, 10, 80, 10]",1.0,8.0
11,SG_RD_diam0.25,11,1,"[0.36345402790992765, 1.0, 10, 80, 10]",0.8928571428571429,inf
12,SG_RD_diam0.25,12,1,"[0.5131512512345782, 1.0, 10, 80, 10]",1.0,11.0
13,SG_RD_diam0.25,13,1,"[1.098397898433955, 1.0, 10, 80, 10]",1.0,3.0
14,SG_RD_diam0.25,14,1,"[0.9355054913470839, 1.0, 10, 80, 10]",1.0,7.0
15,SG_RD_diam0.25,15,1,"[0.5956593553514766, 1.0, 10, 80, 10]",1.0,18.0
16,SG_RD_diam0.25,16,1,"[1.1169801820631182, 1.0, 10, 80, 10]",1.0,8.0
17,SG_RD_diam0.25,17,1,"[1.0075413589406734, 1.0, 10, 80, 10]",0.8928571428571429,inf
18,SG_RD_diam0.25,18,1,"[0.2520972758259741, 1.0, 10, 80, 10]",0.8928571428571429,inf
19,SG_RD_diam0.25,19,1,"[1.118800150793219, 1.0, 10, 80, 10]",1.0,13.0
20,SG_RD_diam0.25,20,1,"[0.5800474293761639, 1.0, 10, 80, 10]",1.0,2.0
21,SG_RD_diam0.25,21,1,"[0.5725984370613006, 1.0, 10, 80, 10]",1.0,32.0
22,SG_RD_diam0.25,22,1,"[1.1187427227767746, 1.0, 10, 80, 10]",1.0,10.0
23,SG_RD_diam0.25,23,1,"[1.1752264541769302, 1.0, 10, 80, 10]",0.8928571428571429,inf
24,SG_RD_diam0.25,24,1,"[0.39516645757724467, 1.0, 10, 80, 10]",1.0,26.0
25,SG_RD_diam0.25,25,1,"[0.531429086200915, 1.0, 10, 80, 10]",0.8928571428571429,inf
26,SG_RD_diam0.25,26,1,"[0.21434054344053877, 1.0, 10, 80, 10]",1.0,24.0
27,SG_RD_diam0.25,27,1,"[0.3494907606701103, 1.0, 10, 80, 10]",0.8928571428571429,inf
28,SG_RD_diam0.25,28,1,"[1.0532966906275965, 1.0, 10, 80, 10]",1.0,49.0
29,SG_RD_diam0.25,29,1,"[0.36489685707161046, 1.0, 10, 80, 10]",1.0,7.0
30,SG_RD_diam0.25,30,1,"[0.3695642364731051, 1.0, 10, 80, 10]",1.0,31.0
31,SG_RD_diam0.25,31,1,"[0.32849020561644027, 1.0, 10, 80, 10]",0.8928571428571429,inf
32,SG_RD_diam0.25,32,1,"[0.21327420282498277, 1.0, 10, 80, 10]",0.8928571428571429,inf
33,SG_RD_diam0.25,33,1,"[0.6566526257407745, 1.0, 10, 80, 10]",1.0,10.0
34,SG_RD_diam0.25,34,1,"[0.42553078604309036, 1.0, 10, 80, 10]",0.8928571428571429,inf
35,SG_RD_diam0.25,35,1,"[0.7543647671130222, 1.0, 10, 80, 10]",0.8928571428571429,inf
36,SG_RD_diam0.25,36,1,"[1.1691225579055495, 1.0, 10, 80, 10]",1.0,1.0
37,SG_RD_diam0.25,37,1,"[0.49981786277832274, 1.0, 10, 80, 10]",1.0,24.0
38,SG_RD_diam0.25,38,1,"[0.42241075242510906, 1.0, 10, 80, 10]",1.0,29.0
39,SG_RD_diam0.25,39,1,"[0.9814302317579671, 1.0, 10, 80, 10]",1.0,3.0
40,SG_RD_diam0.25,40,1,"[0.8400442504225447, 1.0, 10, 80, 10]",0.73046875,inf
41,SG_RD_diam0.25,41,1,"[1.1144537068623248, 1.0, 10, 80, 10]",0.8928571428571429,inf
42,SG_RD_diam0.25,42,1,"[0.5081960884845826, 1.0, 10, 80, 10]",1.0,44.0
43,SG_RD_diam0.25,43,1,"[0.7261952139558585, 1.0, 10, 80, 10]",0.7976190476190477,inf
44,SG_RD_diam0.25,44,1,"[0.3510902996470979, 1.0, 10, 80, 10]",1.0,9.0
45,SG_RD_diam0.25,45,1,"[0.4141822582984833, 1.0, 10, 80, 10]",1.0,25.0
46,SG_RD_diam0.25,46,1,"[1.0909476388409347, 1.0, 10, 80, 10]",0.813953488372093,inf
47,SG_RD_diam0.25,47,1,"[0.49181996391167004, 1.0, 10, 80, 10]",0.8928571428571429,inf
48,SG_RD_diam0.25,48,1,"[0.5760736062619247, 1.0, 10, 80, 10]",0.813953488372093,inf
49,SG_RD_diam0.25,49,1,"[1.1675920287279515, 1.0, 10, 80, 10]",0.8928571428571429,inf
