,heur,run,hmax,best_x,best_y,neval
0,SG_RD_inf,0,inf,"[0.5130039752090605, 1.0, 10, 80, 10]",1.0,15.0
1,SG_RD_inf,1,inf,"[0.8348320603843682, 1.0, 10, 80, 10]",0.8928571428571429,inf
2,SG_RD_inf,2,inf,"[0.497124325366169, 1.0, 10, 80, 10]",1.0,25.0
3,SG_RD_inf,3,inf,"[1.0376511250289027, 1.0, 10, 80, 10]",0.8928571428571429,inf
4,SG_RD_inf,4,inf,"[0.276482248211086, 1.0, 10, 80, 10]",1.0,1.0
5,SG_RD_inf,5,inf,"[0.3412082996196508, 1.0, 10, 80, 10]",0.8928571428571429,inf
6,SG_RD_inf,6,inf,"[0.324944603691089, 1.0, 10, 80, 10]",1.0,36.0
7,SG_RD_inf,7,inf,"[0.386045322937818, 1.0, 10, 80, 10]",0.8928571428571429,inf
8,SG_RD_inf,8,inf,"[0.42320382651412647, 1.0, 10, 80, 10]",1.0,14.0
9,SG_RD_inf,9,inf,"[0.3408186225601413, 1.0, 10, 80, 10]",1.0,12.0
10,SG_RD_inf,10,inf,"[0.7707318847851661, 1.0, 10, 80, 10]",0.73046875,inf
11,SG_RD_inf,11,inf,"[0.4098358288163313, 1.0, 10, 80, 10]",1.0,1.0
12,SG_RD_inf,12,inf,"[0.5050328980538406, 1.0, 10, 80, 10]",0.8928571428571429,inf
13,SG_RD_inf,13,inf,"[0.3134800300765499, 1.0, 10, 80, 10]",1.0,50.0
14,SG_RD_inf,14,inf,"[0.3103798278100083, 1.0, 10, 80, 10]",0.8079999999999999,inf
15,SG_RD_inf,15,inf,"[0.9731554109798113, 1.0, 10, 80, 10]",0.7874015748031497,inf
16,SG_RD_inf,16,inf,"[0.5033774169114755, 1.0, 10, 80, 10]",1.0,25.0
17,SG_RD_inf,17,inf,"[0.8447838262367262, 1.0, 10, 80, 10]",0.8928571428571429,inf
18,SG_RD_inf,18,inf,"[1.067554413513284, 1.0, 10, 80, 10]",0.8928571428571429,inf
19,SG_RD_inf,19,inf,"[2.0401103464542416, 1.0, 10, 80, 10]",0.7976190476190477,inf
20,SG_RD_inf,20,inf,"[0.38007686209945213, 1.0, 10, 80, 10]",1.0,26.0
21,SG_RD_inf,21,inf,"[0.3157904257328723, 1.0, 10, 80, 10]",0.712,inf
22,SG_RD_inf,22,inf,"[0.4899133123832238, 1.0, 10, 80, 10]",1.0,23.0
23,SG_RD_inf,23,inf,"[0.39735817884325275, 1.0, 10, 80, 10]",1.0,6.0
24,SG_RD_inf,24,inf,"[0.4998245476756291, 1.0, 10, 80, 10]",1.0,25.0
25,SG_RD_inf,25,inf,"[0.9130782796860153, 1.0, 10, 80, 10]",1.0,21.0
26,SG_RD_inf,26,inf,"[0.3148095283876451, 1.0, 10, 80, 10]",1.0,18.0
27,SG_RD_inf,27,inf,"[3.111566959917863, 1.0, 10, 80, 10]",0.564885496183206,inf
28,SG_RD_inf,28,inf,"[1.1896934586712797, 1.0, 10, 80, 10]",0.8928571428571429,inf
29,SG_RD_inf,29,inf,"[0.30844408408578694, 1.0, 10, 80, 10]",1.0,28.0
30,SG_RD_inf,30,inf,"[1.4428793506836053, 1.0, 10, 80, 10]",0.7115384615384616,inf
31,SG_RD_inf,31,inf,"[0.9285705723318989, 1.0, 10, 80, 10]",1.0,41.0
32,SG_RD_inf,32,inf,"[0.5130650201047731, 1.0, 10, 80, 10]",1.0,41.0
33,SG_RD_inf,33,inf,"[0.34964287925168547, 1.0, 10, 80, 10]",0.8928571428571429,inf
34,SG_RD_inf,34,inf,"[0.6216496457074969, 1.0, 10, 80, 10]",0.7874015748031497,inf
35,SG_RD_inf,35,inf,"[0.9816407963088896, 1.0, 10, 80, 10]",1.0,16.0
36,SG_RD_inf,36,inf,"[0.5460760159069635, 1.0, 10, 80, 10]",0.7874015748031497,inf
37,SG_RD_inf,37,inf,"[0.5345324173321777, 1.0, 10, 80, 10]",0.8928571428571429,inf
38,SG_RD_inf,38,inf,"[0.30479213066429534, 1.0, 10, 80, 10]",0.8928571428571429,inf
39,SG_RD_inf,39,inf,"[0.3401718978368522, 1.0, 10, 80, 10]",0.8928571428571429,inf
40,SG_RD_inf,40,inf,"[2.3568756337257892, 1.0, 10, 80, 10]",0.61328125,inf
41,SG_RD_inf,41,inf,"[0.2829728517799128, 1.0, 10, 80, 10]",0.813953488372093,inf
42,SG_RD_inf,42,inf,"[0.3865708746085659, 1.0, 10, 80, 10]",1.0,50.0
43,SG_RD_inf,43,inf,"[1.106908655150109, 1.0, 10, 80, 10]",1.0,19.0
44,SG_RD_inf,44,inf,"[1.2010663762650187, 1.0, 10, 80, 10]",1.0,11.0
45,SG_RD_inf,45,inf,"[0.27593401528063133, 1.0, 10, 80, 10]",0.8928571428571429,inf
46,SG_RD_inf,46,inf,"[0.3724123291068566, 1.0, 10, 80, 10]",0.8928571428571429,inf
47,SG_RD_inf,47,inf,"[0.3539663533914643, 1.0, 10, 80, 10]",1.0,31.0
48,SG_RD_inf,48,inf,"[0.8472466315029044, 1.0, 10, 80, 10]",0.7976190476190477,inf
49,SG_RD_inf,49,inf,"[0.3698543948245452, 1.0, 10, 80, 10]",0.8928571428571429,inf
