,heur,run,hmax,best_x,best_y,neval
0,SG_RD_10,0,10,"[0.21793546149056642, 1.0, 10, 80, 10]",0.8928571428571429,inf
1,SG_RD_10,1,10,"[2.0409710260022607, 1.0, 10, 80, 10]",0.7976190476190477,inf
2,SG_RD_10,2,10,"[0.554303628221009, 1.0, 10, 80, 10]",0.8928571428571429,inf
3,SG_RD_10,3,10,"[0.4955587500785672, 1.0, 10, 80, 10]",1.0,15.0
4,SG_RD_10,4,10,"[1.090527365541988, 1.0, 10, 80, 10]",0.813953488372093,inf
5,SG_RD_10,5,10,"[0.5777096034649909, 1.0, 10, 80, 10]",0.8928571428571429,inf
6,SG_RD_10,6,10,"[1.273366871395576, 1.0, 10, 80, 10]",0.5984251968503937,inf
7,SG_RD_10,7,10,"[1.7491144113582475, 1.0, 10, 80, 10]",0.813953488372093,inf
8,SG_RD_10,8,10,"[0.37654322104629934, 1.0, 10, 80, 10]",1.0,47.0
9,SG_RD_10,9,10,"[0.36418010760120945, 1.0, 10, 80, 10]",0.8928571428571429,inf
10,SG_RD_10,10,10,"[0.4816405451179855, 1.0, 10, 80, 10]",0.8928571428571429,inf
11,SG_RD_10,11,10,"[0.3384523234885659, 1.0, 10, 80, 10]",0.8928571428571429,inf
12,SG_RD_10,12,10,"[0.4301107884269797, 1.0, 10, 80, 10]",1.0,29.0
13,SG_RD_10,13,10,"[1.9181855475110585, 1.0, 10, 80, 10]",0.6931818181818182,inf
14,SG_RD_10,14,10,"[0.20581402376962687, 1.0, 10, 80, 10]",0.813953488372093,inf
15,SG_RD_10,15,10,"[0.21035581493674504, 1.0, 10, 80, 10]",1.0,27.0
16,SG_RD_10,16,10,"[0.3662075453935554, 1.0, 10, 80, 10]",0.8928571428571429,inf
17,SG_RD_10,17,10,"[0.370667601118019, 1.0, 10, 80, 10]",1.0,23.0
18,SG_RD_10,18,10,"[0.8950730822266113, 1.0, 10, 80, 10]",1.0,7.0
19,SG_RD_10,19,10,"[0.40892035028450513, 1.0, 10, 80, 10]",0.8928571428571429,inf
20,SG_RD_10,20,10,"[0.12798039704525044, 1.0, 10, 80, 10]",0.8928571428571429,inf
21,SG_RD_10,21,10,"[1.147794423161026, 1.0, 10, 80, 10]",1.0,7.0
22,SG_RD_10,22,10,"[0.596801793154325, 1.0, 10, 80, 10]",0.8928571428571429,inf
23,SG_RD_10,23,10,"[0.37005380582629677, 1.0, 10, 80, 10]",1.0,1.0
24,SG_RD_10,24,10,"[0.34176772886608253, 1.0, 10, 80, 10]",1.0,25.0
25,SG_RD_10,25,10,"[0.9567799042298035, 1.0, 10, 80, 10]",0.8928571428571429,inf
26,SG_RD_10,26,10,"[0.2737769131473451, 1.0, 10, 80, 10]",1.0,36.0
27,SG_RD_10,27,10,"[0.8890812600952094, 1.0, 10, 80, 10]",0.80078125,inf
28,SG_RD_10,28,10,"[0.27934410131110843, 1.0, 10, 80, 10]",0.8928571428571429,inf
29,SG_RD_10,29,10,"[0.4241904083660937, 1.0, 10, 80, 10]",0.8928571428571429,inf
30,SG_RD_10,30,10,"[1.1028632263328366, 1.0, 10, 80, 10]",0.8928571428571429,inf
31,SG_RD_10,31,10,"[1.5179392114928958, 1.0, 10, 80, 10]",0.73046875,inf
32,SG_RD_10,32,10,"[0.2750967071715773, 1.0, 10, 80, 10]",0.7874015748031497,inf
33,SG_RD_10,33,10,"[1.4652728321886999, 1.0, 10, 80, 10]",0.8928571428571429,inf
34,SG_RD_10,34,10,"[0.37395741552035533, 1.0, 10, 80, 10]",1.0,32.0
35,SG_RD_10,35,10,"[0.5492401014986319, 1.0, 10, 80, 10]",0.8928571428571429,inf
36,SG_RD_10,36,10,"[0.4069005571109763, 1.0, 10, 80, 10]",1.0,44.0
37,SG_RD_10,37,10,"[2.316079601699511, 1.0, 10, 80, 10]",0.6847826086956522,inf
38,SG_RD_10,38,10,"[0.49861518222377343, 1.0, 10, 80, 10]",1.0,39.0
39,SG_RD_10,39,10,"[1.1650688170779837, 1.0, 10, 80, 10]",0.8079999999999999,inf
40,SG_RD_10,40,10,"[0.5081449034464436, 1.0, 10, 80, 10]",1.0,46.0
41,SG_RD_10,41,10,"[0.35300662421019835, 1.0, 10, 80, 10]",1.0,2.0
42,SG_RD_10,42,10,"[0.4480089464571999, 1.0, 10, 80, 10]",1.0,18.0
43,SG_RD_10,43,10,"[1.1466551882323572, 1.0, 10, 80, 10]",0.8928571428571429,inf
44,SG_RD_10,44,10,"[1.2138838576083795, 1.0, 10, 80, 10]",0.73046875,inf
45,SG_RD_10,45,10,"[1.202692134554943, 1.0, 10, 80, 10]",0.6976744186046512,inf
46,SG_RD_10,46,10,"[0.40496733465046564, 1.0, 10, 80, 10]",1.0,18.0
47,SG_RD_10,47,10,"[1.0336184525901682, 1.0, 10, 80, 10]",0.7874015748031497,inf
48,SG_RD_10,48,10,"[1.5022700709421772, 1.0, 10, 80, 10]",0.8928571428571429,inf
49,SG_RD_10,49,10,"[2.271735560222459, 1.0, 10, 80, 10]",0.7261904761904762,inf
