,heur,run,hmax,best_x,best_y,neval
0,SG_2,0,2,"[0.6615964222858466, 1.0, 10, 80, 10]",1.0,41.0
1,SG_2,1,2,"[0.578222435607683, 1.0, 10, 80, 10]",1.0,25.0
2,SG_2,2,2,"[0.29381660546396793, 1.0, 10, 80, 10]",0.8928571428571429,inf
3,SG_2,3,2,"[0.41269272469669227, 1.0, 10, 80, 10]",0.813953488372093,inf
4,SG_2,4,2,"[0.37636269771889186, 1.0, 10, 80, 10]",1.0,20.0
5,SG_2,5,2,"[0.3542529898274531, 1.0, 10, 80, 10]",0.8928571428571429,inf
6,SG_2,6,2,"[0.2826083653936884, 1.0, 10, 80, 10]",1.0,2.0
7,SG_2,7,2,"[1.706126204316773, 1.0, 10, 80, 10]",0.6309523809523809,inf
8,SG_2,8,2,"[0.6093002730472383, 1.0, 10, 80, 10]",0.8928571428571429,inf
9,SG_2,9,2,"[0.5150056565625043, 1.0, 10, 80, 10]",0.8928571428571429,inf
10,SG_2,10,2,"[0.5427409075204292, 1.0, 10, 80, 10]",1.0,2.0
11,SG_2,11,2,"[1.0159147663521333, 1.0, 10, 80, 10]",1.0,12.0
12,SG_2,12,2,"[0.2179800965137928, 1.0, 10, 80, 10]",0.8928571428571429,inf
13,SG_2,13,2,"[0.9131894069381041, 1.0, 10, 80, 10]",1.0,24.0
14,SG_2,14,2,"[1.1806993799231904, 1.0, 10, 80, 10]",0.6071428571428571,inf
15,SG_2,15,2,"[0.5205082231747067, 1.0, 10, 80, 10]",1.0,46.0
16,SG_2,16,2,"[0.36725681335147353, 1.0, 10, 80, 10]",1.0,33.0
17,SG_2,17,2,"[2.748800584763882, 1.0, 10, 80, 10]",0.6514084507042254,inf
18,SG_2,18,2,"[0.4925770027514984, 1.0, 10, 80, 10]",1.0,7.0
19,SG_2,19,2,"[1.6433617525522126, 1.0, 10, 80, 10]",0.8079999999999999,inf
20,SG_2,20,2,"[1.7147122899021237, 1.0, 10, 80, 10]",0.7976190476190477,inf
21,SG_2,21,2,"[0.506510749103597, 1.0, 10, 80, 10]",1.0,21.0
22,SG_2,22,2,"[0.6319693309025345, 1.0, 10, 80, 10]",0.8928571428571429,inf
23,SG_2,23,2,"[0.542720282436842, 1.0, 10, 80, 10]",1.0,24.0
24,SG_2,24,2,"[0.5432074514852121, 1.0, 10, 80, 10]",0.8928571428571429,inf
25,SG_2,25,2,"[1.0237989522465596, 1.0, 10, 80, 10]",0.8928571428571429,inf
26,SG_2,26,2,"[0.547105658800235, 1.0, 10, 80, 10]",1.0,49.0
27,SG_2,27,2,"[0.4142781338197148, 1.0, 10, 80, 10]",1.0,12.0
28,SG_2,28,2,"[1.2053880199440412, 1.0, 10, 80, 10]",0.7023809523809523,inf
29,SG_2,29,2,"[0.2327050071205492, 1.0, 10, 80, 10]",0.8928571428571429,inf
30,SG_2,30,2,"[1.2105622546872978, 1.0, 10, 80, 10]",0.8928571428571429,inf
31,SG_2,31,2,"[2.573682286680916, 1.0, 10, 80, 10]",0.73046875,inf
32,SG_2,32,2,"[0.9528306332863492, 1.0, 10, 80, 10]",0.8928571428571429,inf
33,SG_2,33,2,"[0.44570891679869584, 1.0, 10, 80, 10]",0.8928571428571429,inf
34,SG_2,34,2,"[0.3888490221843006, 1.0, 10, 80, 10]",0.8928571428571429,inf
35,SG_2,35,2,"[0.5789442211527693, 1.0, 10, 80, 10]",0.8928571428571429,inf
36,SG_2,36,2,"[1.03435183689975, 1.0, 10, 80, 10]",0.8928571428571429,inf
37,SG_2,37,2,"[0.460967144926514, 1.0, 10, 80, 10]",1.0,46.0
38,SG_2,38,2,"[0.2618216914664284, 1.0, 10, 80, 10]",1.0,1.0
39,SG_2,39,2,"[0.38665291359909704, 1.0, 10, 80, 10]",0.8928571428571429,inf
40,SG_2,40,2,"[1.1082832575064443, 1.0, 10, 80, 10]",0.8928571428571429,inf
41,SG_2,41,2,"[1.4428243498494364, 1.0, 10, 80, 10]",0.7023809523809523,inf
42,SG_2,42,2,"[0.4316986071908371, 1.0, 10, 80, 10]",1.0,16.0
43,SG_2,43,2,"[0.6568582430152401, 1.0, 10, 80, 10]",1.0,15.0
44,SG_2,44,2,"[1.2193964771025776, 1.0, 10, 80, 10]",0.7023809523809523,inf
45,SG_2,45,2,"[1.5640504638125323, 1.0, 10, 80, 10]",0.7261904761904762,inf
46,SG_2,46,2,"[0.8234051812178915, 1.0, 10, 80, 10]",0.7976190476190477,inf
47,SG_2,47,2,"[0.42166648131436757, 1.0, 10, 80, 10]",1.0,29.0
48,SG_2,48,2,"[0.3529663205525395, 1.0, 10, 80, 10]",1.0,47.0
49,SG_2,49,2,"[0.3871116979149867, 1.0, 10, 80, 10]",0.8928571428571429,inf
