,heur,run,hmax,best_x,best_y,neval
0,SG_20,0,20,"[0.2112059762551084, 1.0, 10, 80, 10]",1.0,2.0
1,SG_20,1,20,"[0.44558947850824815, 1.0, 10, 80, 10]",1.0,14.0
2,SG_20,2,20,"[0.30610163054773354, 1.0, 10, 80, 10]",0.8928571428571429,inf
3,SG_20,3,20,"[1.0332995378595076, 1.0, 10, 80, 10]",0.8928571428571429,inf
4,SG_20,4,20,"[1.2736580110771731, 1.0, 10, 80, 10]",0.7649253731343283,inf
5,SG_20,5,20,"[0.8059964969650166, 1.0, 10, 80, 10]",0.6456692913385828,inf
6,SG_20,6,20,"[0.5744252107889825, 1.0, 10, 80, 10]",0.7976190476190477,inf
7,SG_20,7,20,"[0.21327584880084283, 1.0, 10, 80, 10]",0.8928571428571429,inf
8,SG_20,8,20,"[0.9344622941296308, 1.0, 10, 80, 10]",0.813953488372093,inf
9,SG_20,9,20,"[0.9357237502258955, 1.0, 10, 80, 10]",1.0,49.0
10,SG_20,10,20,"[0.38571180585939935, 1.0, 10, 80, 10]",1.0,6.0
11,SG_20,11,20,"[1.2106550950530006, 1.0, 10, 80, 10]",0.8928571428571429,inf
12,SG_20,12,20,"[0.6548107304041393, 1.0, 10, 80, 10]",1.0,33.0
13,SG_20,13,20,"[0.40486693609786384, 1.0, 10, 80, 10]",0.8928571428571429,inf
14,SG_20,14,20,"[1.205469917810409, 1.0, 10, 80, 10]",0.7976190476190477,inf
15,SG_20,15,20,"[0.9143282788732008, 1.0, 10, 80, 10]",1.0,30.0
16,SG_20,16,20,"[0.9725273871990123, 1.0, 10, 80, 10]",0.8928571428571429,inf
17,SG_20,17,20,"[0.8736423770798445, 1.0, 10, 80, 10]",0.77734375,inf
18,SG_20,18,20,"[0.597216190310641, 1.0, 10, 80, 10]",1.0,20.0
19,SG_20,19,20,"[0.35558846750732354, 1.0, 10, 80, 10]",1.0,2.0
20,SG_20,20,20,"[1.146983952687847, 1.0, 10, 80, 10]",0.8928571428571429,inf
21,SG_20,21,20,"[1.1073122677473868, 1.0, 10, 80, 10]",1.0,36.0
22,SG_20,22,20,"[1.5074277559587683, 1.0, 10, 80, 10]",0.8928571428571429,inf
23,SG_20,23,20,"[0.5291919147387976, 1.0, 10, 80, 10]",0.8928571428571429,inf
24,SG_20,24,20,"[0.5167965058026067, 1.0, 10, 80, 10]",1.0,13.0
25,SG_20,25,20,"[0.628824907193771, 1.0, 10, 80, 10]",1.0,48.0
26,SG_20,26,20,"[2.737677172853259, 1.0, 10, 80, 10]",0.813953488372093,inf
27,SG_20,27,20,"[2.6349427557906506, 1.0, 10, 80, 10]",0.5978260869565217,inf
28,SG_20,28,20,"[0.9562371558953515, 1.0, 10, 80, 10]",0.7976190476190477,inf
29,SG_20,29,20,"[0.348598438795348, 1.0, 10, 80, 10]",0.8079999999999999,inf
30,SG_20,30,20,"[0.2533737038489505, 1.0, 10, 80, 10]",0.6456692913385828,inf
31,SG_20,31,20,"[1.0056455683367318, 1.0, 10, 80, 10]",1.0,11.0
32,SG_20,32,20,"[1.1901075015048206, 1.0, 10, 80, 10]",0.8928571428571429,inf
33,SG_20,33,20,"[0.38709402391480463, 1.0, 10, 80, 10]",0.8928571428571429,inf
34,SG_20,34,20,"[0.3559681513161346, 1.0, 10, 80, 10]",0.8928571428571429,inf
35,SG_20,35,20,"[0.5032556699210584, 1.0, 10, 80, 10]",1.0,30.0
36,SG_20,36,20,"[0.9355605650336223, 1.0, 10, 80, 10]",1.0,8.0
37,SG_20,37,20,"[0.42049041503745865, 1.0, 10, 80, 10]",1.0,43.0
38,SG_20,38,20,"[0.518846876194663, 1.0, 10, 80, 10]",1.0,30.0
39,SG_20,39,20,"[1.5920475589468306, 1.0, 10, 80, 10]",0.6884615384615385,inf
40,SG_20,40,20,"[0.39267282374004164, 1.0, 10, 80, 10]",0.8928571428571429,inf
41,SG_20,41,20,"[2.2835541774370127, 1.0, 10, 80, 10]",0.6305970149253731,inf
42,SG_20,42,20,"[0.2131932509577057, 1.0, 10, 80, 10]",1.0,42.0
43,SG_20,43,20,"[0.21292069377942946, 1.0, 10, 80, 10]",1.0,22.0
44,SG_20,44,20,"[0.8641918878325408, 1.0, 10, 80, 10]",0.80078125,inf
45,SG_20,45,20,"[0.6330297185099405, 1.0, 10, 80, 10]",0.8928571428571429,inf
46,SG_20,46,20,"[0.9562617202636052, 1.0, 10, 80, 10]",0.7976190476190477,inf
47,SG_20,47,20,"[0.44575893305731284, 1.0, 10, 80, 10]",1.0,16.0
48,SG_20,48,20,"[2.7557335723713816, 1.0, 10, 80, 10]",0.564885496183206,inf
49,SG_20,49,20,"[1.1466886890728074, 1.0, 10, 80, 10]",0.8928571428571429,inf
