,heur,run,hmax,best_x,best_y,neval
0,SG_RD_5,0,5,"[0.5450037642888446, 1.0, 10, 80, 10]",0.8928571428571429,inf
1,SG_RD_5,1,5,"[0.5268465984921442, 1.0, 10, 80, 10]",0.8928571428571429,inf
2,SG_RD_5,2,5,"[0.9964988852577927, 1.0, 10, 80, 10]",0.7023809523809523,inf
3,SG_RD_5,3,5,"[0.38580597424012186, 1.0, 10, 80, 10]",1.0,25.0
4,SG_RD_5,4,5,"[0.5345439536546741, 1.0, 10, 80, 10]",0.8928571428571429,inf
5,SG_RD_5,5,5,"[2.7541027335317314, 1.0, 10, 80, 10]",0.66015625,inf
6,SG_RD_5,6,5,"[0.3546410392730057, 1.0, 10, 80, 10]",1.0,7.0
7,SG_RD_5,7,5,"[0.6776156933574304, 1.0, 10, 80, 10]",0.8928571428571429,inf
8,SG_RD_5,8,5,"[0.5011887487714222, 1.0, 10, 80, 10]",0.8928571428571429,inf
9,SG_RD_5,9,5,"[1.7483752721002936, 1.0, 10, 80, 10]",0.813953488372093,inf
10,SG_RD_5,10,5,"[0.8322909741792142, 1.0, 10, 80, 10]",0.7649253731343283,inf
11,SG_RD_5,11,5,"[0.6861032097137314, 1.0, 10, 80, 10]",0.8928571428571429,inf
12,SG_RD_5,12,5,"[0.295806262576086, 1.0, 10, 80, 10]",0.8928571428571429,inf
13,SG_RD_5,13,5,"[0.8950983434733009, 1.0, 10, 80, 10]",1.0,8.0
14,SG_RD_5,14,5,"[0.8876023012600669, 1.0, 10, 80, 10]",0.8928571428571429,inf
15,SG_RD_5,15,5,"[0.5185591335784476, 1.0, 10, 80, 10]",0.8928571428571429,inf
16,SG_RD_5,16,5,"[0.38602271795181275, 1.0, 10, 80, 10]",1.0,10.0
17,SG_RD_5,17,5,"[0.5730492280347881, 1.0, 10, 80, 10]",0.7874015748031497,inf
18,SG_RD_5,18,5,"[0.6091645838161308, 1.0, 10, 80, 10]",1.0,33.0
19,SG_RD_5,19,5,"[0.4955115010655926, 1.0, 10, 80, 10]",1.0,45.0
20,SG_RD_5,20,5,"[0.3763662260638241, 1.0, 10, 80, 10]",1.0,37.0
21,SG_RD_5,21,5,"[0.9238465657434207, 1.0, 10, 80, 10]",0.8928571428571429,inf
22,SG_RD_5,22,5,"[0.8943146036713081, 1.0, 10, 80, 10]",1.0,7.0
23,SG_RD_5,23,5,"[0.5306738286989492, 1.0, 10, 80, 10]",0.813953488372093,inf
24,SG_RD_5,24,5,"[0.37398932838830357, 1.0, 10, 80, 10]",0.8928571428571429,inf
25,SG_RD_5,25,5,"[0.41187541041442133, 1.0, 10, 80, 10]",0.8079999999999999,inf
26,SG_RD_5,26,5,"[1.1143686997481002, 1.0, 10, 80, 10]",0.8928571428571429,inf
27,SG_RD_5,27,5,"[0.37286424463680934, 1.0, 10, 80, 10]",1.0,18.0
28,SG_RD_5,28,5,"[0.5483678096855513, 1.0, 10, 80, 10]",0.8928571428571429,inf
29,SG_RD_5,29,5,"[0.3998141376597908, 1.0, 10, 80, 10]",0.8928571428571429,inf
30,SG_RD_5,30,5,"[0.2112525852512137, 1.0, 10, 80, 10]",1.0,14.0
31,SG_RD_5,31,5,"[0.3371918119586934, 1.0, 10, 80, 10]",1.0,22.0
32,SG_RD_5,32,5,"[0.27741733519788614, 1.0, 10, 80, 10]",0.8928571428571429,inf
33,SG_RD_5,33,5,"[0.5174469014508913, 1.0, 10, 80, 10]",0.8928571428571429,inf
34,SG_RD_5,34,5,"[0.5516793853582955, 1.0, 10, 80, 10]",0.8928571428571429,inf
35,SG_RD_5,35,5,"[0.3556406921858257, 1.0, 10, 80, 10]",1.0,34.0
36,SG_RD_5,36,5,"[0.48591727256130257, 1.0, 10, 80, 10]",0.8928571428571429,inf
37,SG_RD_5,37,5,"[2.8407496575688596, 1.0, 10, 80, 10]",0.6192307692307693,inf
38,SG_RD_5,38,5,"[0.29130727611977747, 1.0, 10, 80, 10]",1.0,21.0
39,SG_RD_5,39,5,"[0.7369473381454723, 1.0, 10, 80, 10]",0.813953488372093,inf
40,SG_RD_5,40,5,"[2.712178923039409, 1.0, 10, 80, 10]",0.6477272727272727,inf
41,SG_RD_5,41,5,"[0.5883164205161409, 1.0, 10, 80, 10]",0.8928571428571429,inf
42,SG_RD_5,42,5,"[1.4138720452459133, 1.0, 10, 80, 10]",0.73046875,inf
43,SG_RD_5,43,5,"[0.4082518368882062, 1.0, 10, 80, 10]",0.8928571428571429,inf
44,SG_RD_5,44,5,"[0.5124096380560759, 1.0, 10, 80, 10]",0.8928571428571429,inf
45,SG_RD_5,45,5,"[0.5668380464240985, 1.0, 10, 80, 10]",0.8079999999999999,inf
46,SG_RD_5,46,5,"[0.359534465362743, 1.0, 10, 80, 10]",1.0,9.0
47,SG_RD_5,47,5,"[0.3299926117904217, 1.0, 10, 80, 10]",0.8928571428571429,inf
48,SG_RD_5,48,5,"[1.0084217439225611, 1.0, 10, 80, 10]",0.8928571428571429,inf
49,SG_RD_5,49,5,"[0.2803715821144297, 1.0, 10, 80, 10]",0.8928571428571429,inf
