,heur,run,hmax,best_x,best_y,neval
0,SG_RD_inf,0,inf,"[0.3800912083026904, 1.0, 10, 80, 10]",1.0,43.0
1,SG_RD_inf,1,inf,"[0.2520436778645192, 1.0, 10, 80, 10]",1.0,4.0
2,SG_RD_inf,2,inf,"[0.5495980120428445, 1.0, 10, 80, 10]",0.8928571428571429,inf
3,SG_RD_inf,3,inf,"[0.40368259747113555, 1.0, 10, 80, 10]",1.0,50.0
4,SG_RD_inf,4,inf,"[1.2049946384135795, 1.0, 10, 80, 10]",1.0,8.0
5,SG_RD_inf,5,inf,"[1.1735343268621459, 1.0, 10, 80, 10]",0.7874015748031497,inf
6,SG_RD_inf,6,inf,"[0.37163045873718703, 1.0, 10, 80, 10]",0.8928571428571429,inf
7,SG_RD_inf,7,inf,"[0.3529700319723599, 1.0, 10, 80, 10]",1.0,6.0
8,SG_RD_inf,8,inf,"[0.9287912583041469, 1.0, 10, 80, 10]",1.0,2.0
9,SG_RD_inf,9,inf,"[0.84500021389566, 1.0, 10, 80, 10]",0.8928571428571429,inf
10,SG_RD_inf,10,inf,"[0.8449955945492928, 1.0, 10, 80, 10]",0.8928571428571429,inf
11,SG_RD_inf,11,inf,"[0.4227626763860419, 1.0, 10, 80, 10]",1.0,19.0
12,SG_RD_inf,12,inf,"[1.465272552542042, 1.0, 10, 80, 10]",0.8928571428571429,inf
13,SG_RD_inf,13,inf,"[0.43963709117178995, 1.0, 10, 80, 10]",0.8928571428571429,inf
14,SG_RD_inf,14,inf,"[0.35960128469415276, 1.0, 10, 80, 10]",1.0,1.0
15,SG_RD_inf,15,inf,"[0.489677690155359, 1.0, 10, 80, 10]",1.0,13.0
16,SG_RD_inf,16,inf,"[0.31954444884904687, 1.0, 10, 80, 10]",0.75,inf
17,SG_RD_inf,17,inf,"[0.23722132364506532, 1.0, 10, 80, 10]",1.0,18.0
18,SG_RD_inf,18,inf,"[2.7532562690335065, 1.0, 10, 80, 10]",0.66015625,inf
19,SG_RD_inf,19,inf,"[0.4340963827995421, 1.0, 10, 80, 10]",0.8928571428571429,inf
20,SG_RD_inf,20,inf,"[0.4602072222025191, 1.0, 10, 80, 10]",0.7874015748031497,inf
21,SG_RD_inf,21,inf,"[2.6321302966392928, 1.0, 10, 80, 10]",0.5978260869565217,inf
22,SG_RD_inf,22,inf,"[0.4960695891730622, 1.0, 10, 80, 10]",0.8928571428571429,inf
23,SG_RD_inf,23,inf,"[0.4904894280914398, 1.0, 10, 80, 10]",1.0,13.0
24,SG_RD_inf,24,inf,"[0.5789426370404223, 1.0, 10, 80, 10]",0.8928571428571429,inf
25,SG_RD_inf,25,inf,"[0.8321573985137021, 1.0, 10, 80, 10]",0.7649253731343283,inf
26,SG_RD_inf,26,inf,"[0.6418460697060886, 1.0, 10, 80, 10]",1.0,6.0
27,SG_RD_inf,27,inf,"[0.6287819875443561, 1.0, 10, 80, 10]",1.0,41.0
28,SG_RD_inf,28,inf,"[1.748743843311884, 1.0, 10, 80, 10]",0.813953488372093,inf
29,SG_RD_inf,29,inf,"[0.903596059923609, 1.0, 10, 80, 10]",0.813953488372093,inf
30,SG_RD_inf,30,inf,"[1.0082786960623094, 1.0, 10, 80, 10]",0.8928571428571429,inf
31,SG_RD_inf,31,inf,"[1.2551020170132268, 1.0, 10, 80, 10]",0.7023809523809523,inf
32,SG_RD_inf,32,inf,"[0.35634919077955907, 1.0, 10, 80, 10]",0.8079999999999999,inf
33,SG_RD_inf,33,inf,"[0.3552104807231511, 1.0, 10, 80, 10]",1.0,17.0
34,SG_RD_inf,34,inf,"[0.836376931715713, 1.0, 10, 80, 10]",0.8079999999999999,inf
35,SG_RD_inf,35,inf,"[0.8437852894403481, 1.0, 10, 80, 10]",0.7976190476190477,inf
36,SG_RD_inf,36,inf,"[0.3831182076098738, 1.0, 10, 80, 10]",0.8079999999999999,inf
37,SG_RD_inf,37,inf,"[0.49325478091490993, 1.0, 10, 80, 10]",1.0,3.0
38,SG_RD_inf,38,inf,"[0.43600893776582694, 1.0, 10, 80, 10]",0.8928571428571429,inf
39,SG_RD_inf,39,inf,"[0.3841906804251072, 1.0, 10, 80, 10]",0.8928571428571429,inf
40,SG_RD_inf,40,inf,"[0.8447384925721426, 1.0, 10, 80, 10]",0.8928571428571429,inf
41,SG_RD_inf,41,inf,"[0.4243549163650293, 1.0, 10, 80, 10]",0.8928571428571429,inf
42,SG_RD_inf,42,inf,"[2.0422429808627984, 1.0, 10, 80, 10]",0.7976190476190477,inf
43,SG_RD_inf,43,inf,"[0.17238622042942753, 1.0, 10, 80, 10]",0.8928571428571429,inf
44,SG_RD_inf,44,inf,"[2.800704960332442, 1.0, 10, 80, 10]",0.7165354330708662,inf
45,SG_RD_inf,45,inf,"[0.3477796293169, 1.0, 10, 80, 10]",1.0,9.0
46,SG_RD_inf,46,inf,"[0.5914726364487843, 1.0, 10, 80, 10]",1.0,37.0
47,SG_RD_inf,47,inf,"[0.4984238568067303, 1.0, 10, 80, 10]",0.8928571428571429,inf
48,SG_RD_inf,48,inf,"[0.4848334432315933, 1.0, 10, 80, 10]",0.8928571428571429,inf
49,SG_RD_inf,49,inf,"[0.3792754138699235, 1.0, 10, 80, 10]",0.8928571428571429,inf
