,heur,run,hmax,best_x,best_y,neval
0,SG_10,0,10,"[0.8470275031297692, 1.0, 10, 80, 10]",0.7976190476190477,inf
1,SG_10,1,10,"[0.956739275914134, 1.0, 10, 80, 10]",0.8928571428571429,inf
2,SG_10,2,10,"[0.5254690579532824, 1.0, 10, 80, 10]",1.0,18.0
3,SG_10,3,10,"[0.3894915240046699, 1.0, 10, 80, 10]",0.7874015748031497,inf
4,SG_10,4,10,"[3.102725374783412, 1.0, 10, 80, 10]",0.5813953488372093,inf
5,SG_10,5,10,"[0.15975825250425668, 1.0, 10, 80, 10]",0.813953488372093,inf
6,SG_10,6,10,"[0.8950131594818775, 1.0, 10, 80, 10]",1.0,3.0
7,SG_10,7,10,"[0.928036463862052, 1.0, 10, 80, 10]",1.0,5.0
8,SG_10,8,10,"[1.175341642103776, 1.0, 10, 80, 10]",0.8928571428571429,inf
9,SG_10,9,10,"[0.3910969217712066, 1.0, 10, 80, 10]",1.0,24.0
10,SG_10,10,10,"[0.9559246658516383, 1.0, 10, 80, 10]",0.7874015748031497,inf
11,SG_10,11,10,"[0.34811303962206175, 1.0, 10, 80, 10]",0.8928571428571429,inf
12,SG_10,12,10,"[1.4419899540876457, 1.0, 10, 80, 10]",0.77734375,inf
13,SG_10,13,10,"[1.0531079320042984, 1.0, 10, 80, 10]",1.0,25.0
14,SG_10,14,10,"[0.8901466945011518, 1.0, 10, 80, 10]",0.6564885496183206,inf
15,SG_10,15,10,"[1.1247514170910398, 1.0, 10, 80, 10]",0.7976190476190477,inf
16,SG_10,16,10,"[0.5132480883702835, 1.0, 10, 80, 10]",1.0,33.0
17,SG_10,17,10,"[0.4994843197315295, 1.0, 10, 80, 10]",1.0,50.0
18,SG_10,18,10,"[0.4457683087682933, 1.0, 10, 80, 10]",1.0,41.0
19,SG_10,19,10,"[1.0719681120578155, 1.0, 10, 80, 10]",0.8079999999999999,inf
20,SG_10,20,10,"[1.1411179310637882, 1.0, 10, 80, 10]",0.7023809523809523,inf
21,SG_10,21,10,"[0.4902902575945314, 1.0, 10, 80, 10]",1.0,36.0
22,SG_10,22,10,"[0.3720238381272001, 1.0, 10, 80, 10]",0.8928571428571429,inf
23,SG_10,23,10,"[0.21777592096422405, 1.0, 10, 80, 10]",0.8928571428571429,inf
24,SG_10,24,10,"[0.549829882753536, 1.0, 10, 80, 10]",0.7976190476190477,inf
25,SG_10,25,10,"[0.4903128417312468, 1.0, 10, 80, 10]",1.0,1.0
26,SG_10,26,10,"[0.8447296168245826, 1.0, 10, 80, 10]",0.8928571428571429,inf
27,SG_10,27,10,"[0.5456220693505998, 1.0, 10, 80, 10]",0.8928571428571429,inf
28,SG_10,28,10,"[2.737822671350066, 1.0, 10, 80, 10]",0.813953488372093,inf
29,SG_10,29,10,"[0.5349083728744546, 1.0, 10, 80, 10]",0.7976190476190477,inf
30,SG_10,30,10,"[0.26214431898785717, 1.0, 10, 80, 10]",1.0,33.0
31,SG_10,31,10,"[0.4934276176362675, 1.0, 10, 80, 10]",1.0,3.0
32,SG_10,32,10,"[0.23468231268502793, 1.0, 10, 80, 10]",0.813953488372093,inf
33,SG_10,33,10,"[0.5185528210738526, 1.0, 10, 80, 10]",0.8928571428571429,inf
34,SG_10,34,10,"[0.9609686570381495, 1.0, 10, 80, 10]",0.7649253731343283,inf
35,SG_10,35,10,"[1.0032061640382732, 1.0, 10, 80, 10]",1.0,33.0
36,SG_10,36,10,"[2.7109241399809108, 1.0, 10, 80, 10]",0.6477272727272727,inf
37,SG_10,37,10,"[0.3593391062726017, 1.0, 10, 80, 10]",0.8928571428571429,inf
38,SG_10,38,10,"[0.8241709492416898, 1.0, 10, 80, 10]",0.7976190476190477,inf
39,SG_10,39,10,"[0.9271428423187134, 1.0, 10, 80, 10]",0.7065217391304348,inf
40,SG_10,40,10,"[0.33714294945378587, 1.0, 10, 80, 10]",1.0,11.0
41,SG_10,41,10,"[0.27678210129593817, 1.0, 10, 80, 10]",0.8928571428571429,inf
42,SG_10,42,10,"[1.14253521206992, 1.0, 10, 80, 10]",0.7261904761904762,inf
43,SG_10,43,10,"[0.3893092110246146, 1.0, 10, 80, 10]",1.0,12.0
44,SG_10,44,10,"[0.5725585428890407, 1.0, 10, 80, 10]",1.0,10.0
45,SG_10,45,10,"[1.5654023891328288, 1.0, 10, 80, 10]",0.6046511627906976,inf
46,SG_10,46,10,"[0.9850600189293028, 1.0, 10, 80, 10]",0.7874015748031497,inf
47,SG_10,47,10,"[0.2781934612957069, 1.0, 10, 80, 10]",1.0,14.0
48,SG_10,48,10,"[1.2736630857655196, 1.0, 10, 80, 10]",0.7649253731343283,inf
49,SG_10,49,10,"[0.38139894528526597, 1.0, 10, 80, 10]",1.0,3.0
